State/UT,District,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit,Standard_Crop,Parsed_Date
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),02-09-2023,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-09-02
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),04-09-2023,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-09-04
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),05-09-2023,3.0,Metric Tonnes,9850.0,Rs./Quintal,Moong,2023-09-05
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),06-09-2023,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-09-06
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),08-09-2023,4.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2023-09-08
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),09-09-2023,3.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-09-09
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),11-09-2023,5.0,Metric Tonnes,9818.0,Rs./Quintal,Moong,2023-09-11
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),12-09-2023,3.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2023-09-12
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),13-09-2023,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-09-13
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),14-09-2023,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-09-14
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),15-09-2023,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2023-09-15
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),16-09-2023,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-09-16
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),18-09-2023,4.0,Metric Tonnes,9750.0,Rs./Quintal,Moong,2023-09-18
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),19-09-2023,3.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-09-19
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),20-09-2023,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-09-20
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),21-09-2023,4.0,Metric Tonnes,9550.0,Rs./Quintal,Moong,2023-09-21
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),22-09-2023,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2023-09-22
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),23-09-2023,3.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-09-23
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),25-09-2023,6.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2023-09-25
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),26-09-2023,4.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2023-09-26
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),27-09-2023,4.0,Metric Tonnes,9350.0,Rs./Quintal,Moong,2023-09-27
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),28-09-2023,3.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-09-28
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),29-09-2023,3.0,Metric Tonnes,9800.0,Rs./Quintal,Moong,2023-09-29
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),30-09-2023,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-09-30
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),02-10-2023,3.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2023-10-02
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),03-10-2023,4.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2023-10-03
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),04-10-2023,4.0,Metric Tonnes,9350.0,Rs./Quintal,Moong,2023-10-04
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),05-10-2023,3.0,Metric Tonnes,9000.0,Rs./Quintal,Moong,2023-10-05
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),06-10-2023,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-10-06
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),07-10-2023,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-10-07
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),09-10-2023,5.0,Metric Tonnes,9520.0,Rs./Quintal,Moong,2023-10-09
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),10-10-2023,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-10-10
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),11-10-2023,4.0,Metric Tonnes,9650.0,Rs./Quintal,Moong,2023-10-11
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),12-10-2023,6.0,Metric Tonnes,8966.67,Rs./Quintal,Moong,2023-10-12
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),13-10-2023,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-10-13
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),14-10-2023,4.0,Metric Tonnes,9450.0,Rs./Quintal,Moong,2023-10-14
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),16-10-2023,4.0,Metric Tonnes,9950.0,Rs./Quintal,Moong,2023-10-16
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),17-10-2023,4.0,Metric Tonnes,9800.0,Rs./Quintal,Moong,2023-10-17
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),18-10-2023,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2023-10-18
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),19-10-2023,8.0,Metric Tonnes,10000.0,Rs./Quintal,Moong,2023-10-19
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),20-10-2023,4.0,Metric Tonnes,9950.0,Rs./Quintal,Moong,2023-10-20
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),21-10-2023,4.0,Metric Tonnes,9900.0,Rs./Quintal,Moong,2023-10-21
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),23-10-2023,4.0,Metric Tonnes,9900.0,Rs./Quintal,Moong,2023-10-23
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),24-10-2023,3.0,Metric Tonnes,10000.0,Rs./Quintal,Moong,2023-10-24
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),25-10-2023,3.0,Metric Tonnes,9850.0,Rs./Quintal,Moong,2023-10-25
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),26-10-2023,4.0,Metric Tonnes,9950.0,Rs./Quintal,Moong,2023-10-26
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),27-10-2023,4.0,Metric Tonnes,9850.0,Rs./Quintal,Moong,2023-10-27
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),28-10-2023,4.0,Metric Tonnes,9850.0,Rs./Quintal,Moong,2023-10-28
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),30-10-2023,6.0,Metric Tonnes,9900.0,Rs./Quintal,Moong,2023-10-30
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),31-10-2023,4.0,Metric Tonnes,9850.0,Rs./Quintal,Moong,2023-10-31
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),01-11-2023,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-11-01
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),02-11-2023,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2023-11-02
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),03-11-2023,4.0,Metric Tonnes,9300.0,Rs./Quintal,Moong,2023-11-03
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),04-11-2023,4.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2023-11-04
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),06-11-2023,6.0,Metric Tonnes,9000.0,Rs./Quintal,Moong,2023-11-06
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),07-11-2023,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-11-07
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),08-11-2023,4.0,Metric Tonnes,9650.0,Rs./Quintal,Moong,2023-11-08
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),09-11-2023,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-11-09
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),10-11-2023,4.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2023-11-10
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),11-11-2023,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2023-11-11
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),14-11-2023,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-11-14
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),15-11-2023,5.0,Metric Tonnes,9650.0,Rs./Quintal,Moong,2023-11-15
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),16-11-2023,1.0,Metric Tonnes,8000.0,Rs./Quintal,Moong,2023-11-16
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),17-11-2023,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-11-17
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),18-11-2023,4.0,Metric Tonnes,9850.0,Rs./Quintal,Moong,2023-11-18
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),20-11-2023,5.0,Metric Tonnes,9820.0,Rs./Quintal,Moong,2023-11-20
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),21-11-2023,4.0,Metric Tonnes,9850.0,Rs./Quintal,Moong,2023-11-21
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),22-11-2023,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2023-11-22
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),23-11-2023,4.0,Metric Tonnes,9750.0,Rs./Quintal,Moong,2023-11-23
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),24-11-2023,4.0,Metric Tonnes,9800.0,Rs./Quintal,Moong,2023-11-24
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),25-11-2023,4.0,Metric Tonnes,9900.0,Rs./Quintal,Moong,2023-11-25
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),27-11-2023,4.0,Metric Tonnes,9850.0,Rs./Quintal,Moong,2023-11-27
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),28-11-2023,4.0,Metric Tonnes,9950.0,Rs./Quintal,Moong,2023-11-28
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),29-11-2023,4.0,Metric Tonnes,9900.0,Rs./Quintal,Moong,2023-11-29
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),30-11-2023,4.0,Metric Tonnes,9750.0,Rs./Quintal,Moong,2023-11-30
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),04-12-2023,5.0,Metric Tonnes,9080.0,Rs./Quintal,Moong,2023-12-04
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),05-12-2023,4.0,Metric Tonnes,9650.0,Rs./Quintal,Moong,2023-12-05
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),06-12-2023,4.0,Metric Tonnes,9750.0,Rs./Quintal,Moong,2023-12-06
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),07-12-2023,4.0,Metric Tonnes,9800.0,Rs./Quintal,Moong,2023-12-07
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),08-12-2023,4.0,Metric Tonnes,9650.0,Rs./Quintal,Moong,2023-12-08
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),09-12-2023,4.0,Metric Tonnes,9850.0,Rs./Quintal,Moong,2023-12-09
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),11-12-2023,4.0,Metric Tonnes,9650.0,Rs./Quintal,Moong,2023-12-11
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),12-12-2023,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-12-12
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),13-12-2023,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2023-12-13
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),15-12-2023,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-12-15
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),16-12-2023,4.0,Metric Tonnes,9750.0,Rs./Quintal,Moong,2023-12-16
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),18-12-2023,5.0,Metric Tonnes,9060.0,Rs./Quintal,Moong,2023-12-18
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),19-12-2023,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2023-12-19
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),20-12-2023,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2023-12-20
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),21-12-2023,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2023-12-21
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),22-12-2023,4.0,Metric Tonnes,9300.0,Rs./Quintal,Moong,2023-12-22
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),23-12-2023,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2023-12-23
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),25-12-2023,4.0,Metric Tonnes,9750.0,Rs./Quintal,Moong,2023-12-25
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),26-12-2023,4.0,Metric Tonnes,9550.0,Rs./Quintal,Moong,2023-12-26
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),27-12-2023,4.0,Metric Tonnes,9450.0,Rs./Quintal,Moong,2023-12-27
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),28-12-2023,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2023-12-28
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),29-12-2023,4.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2023-12-29
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),30-12-2023,4.0,Metric Tonnes,9450.0,Rs./Quintal,Moong,2023-12-30
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),01-01-2024,4.0,Metric Tonnes,9650.0,Rs./Quintal,Moong,2024-01-01
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),02-01-2024,4.0,Metric Tonnes,9850.0,Rs./Quintal,Moong,2024-01-02
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),03-01-2024,4.0,Metric Tonnes,10050.0,Rs./Quintal,Moong,2024-01-03
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),04-01-2024,4.0,Metric Tonnes,10100.0,Rs./Quintal,Moong,2024-01-04
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),05-01-2024,4.0,Metric Tonnes,10150.0,Rs./Quintal,Moong,2024-01-05
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),06-01-2024,4.0,Metric Tonnes,9750.0,Rs./Quintal,Moong,2024-01-06
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),08-01-2024,4.0,Metric Tonnes,9550.0,Rs./Quintal,Moong,2024-01-08
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),09-01-2024,4.0,Metric Tonnes,9550.0,Rs./Quintal,Moong,2024-01-09
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),10-01-2024,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2024-01-10
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),11-01-2024,4.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2024-01-11
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),12-01-2024,4.0,Metric Tonnes,9450.0,Rs./Quintal,Moong,2024-01-12
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),13-01-2024,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2024-01-13
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),15-01-2024,4.0,Metric Tonnes,9750.0,Rs./Quintal,Moong,2024-01-15
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),16-01-2024,4.0,Metric Tonnes,9550.0,Rs./Quintal,Moong,2024-01-16
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),17-01-2024,4.0,Metric Tonnes,9350.0,Rs./Quintal,Moong,2024-01-17
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),18-01-2024,4.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2024-01-18
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),19-01-2024,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2024-01-19
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),20-01-2024,4.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2024-01-20
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),22-01-2024,4.0,Metric Tonnes,9400.0,Rs./Quintal,Moong,2024-01-22
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),23-01-2024,4.0,Metric Tonnes,9250.0,Rs./Quintal,Moong,2024-01-23
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),24-01-2024,4.0,Metric Tonnes,9100.0,Rs./Quintal,Moong,2024-01-24
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),25-01-2024,4.0,Metric Tonnes,9250.0,Rs./Quintal,Moong,2024-01-25
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),27-01-2024,4.0,Metric Tonnes,9100.0,Rs./Quintal,Moong,2024-01-27
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),29-01-2024,4.0,Metric Tonnes,9250.0,Rs./Quintal,Moong,2024-01-29
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),30-01-2024,4.0,Metric Tonnes,9450.0,Rs./Quintal,Moong,2024-01-30
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),31-01-2024,4.0,Metric Tonnes,9650.0,Rs./Quintal,Moong,2024-01-31
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),01-02-2024,4.0,Metric Tonnes,9650.0,Rs./Quintal,Moong,2024-02-01
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),02-02-2024,4.0,Metric Tonnes,9800.0,Rs./Quintal,Moong,2024-02-02
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),03-02-2024,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2024-02-03
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),05-02-2024,4.0,Metric Tonnes,9900.0,Rs./Quintal,Moong,2024-02-05
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),06-02-2024,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2024-02-06
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),07-02-2024,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2024-02-07
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),08-02-2024,4.0,Metric Tonnes,9350.0,Rs./Quintal,Moong,2024-02-08
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),09-02-2024,4.0,Metric Tonnes,9450.0,Rs./Quintal,Moong,2024-02-09
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),10-02-2024,4.0,Metric Tonnes,9350.0,Rs./Quintal,Moong,2024-02-10
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),12-02-2024,4.0,Metric Tonnes,9350.0,Rs./Quintal,Moong,2024-02-12
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),13-02-2024,4.0,Metric Tonnes,9550.0,Rs./Quintal,Moong,2024-02-13
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),14-02-2024,4.0,Metric Tonnes,9750.0,Rs./Quintal,Moong,2024-02-14
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),15-02-2024,4.0,Metric Tonnes,9800.0,Rs./Quintal,Moong,2024-02-15
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),16-02-2024,4.0,Metric Tonnes,9950.0,Rs./Quintal,Moong,2024-02-16
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),17-02-2024,4.0,Metric Tonnes,10000.0,Rs./Quintal,Moong,2024-02-17
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),20-02-2024,4.0,Metric Tonnes,10200.0,Rs./Quintal,Moong,2024-02-20
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),21-02-2024,4.0,Metric Tonnes,10000.0,Rs./Quintal,Moong,2024-02-21
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),22-02-2024,4.0,Metric Tonnes,9800.0,Rs./Quintal,Moong,2024-02-22
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),23-02-2024,4.0,Metric Tonnes,9800.0,Rs./Quintal,Moong,2024-02-23
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),24-02-2024,4.0,Metric Tonnes,10000.0,Rs./Quintal,Moong,2024-02-24
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),26-02-2024,3.0,Metric Tonnes,9850.0,Rs./Quintal,Moong,2024-02-26
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),27-02-2024,4.0,Metric Tonnes,9700.0,Rs./Quintal,Moong,2024-02-27
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),28-02-2024,3.9,Metric Tonnes,9900.0,Rs./Quintal,Moong,2024-02-28
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),29-02-2024,4.4,Metric Tonnes,9479.55,Rs./Quintal,Moong,2024-02-29
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),01-03-2024,3.9,Metric Tonnes,9700.0,Rs./Quintal,Moong,2024-03-01
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),02-03-2024,4.1,Metric Tonnes,9900.0,Rs./Quintal,Moong,2024-03-02
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),04-03-2024,4.0,Metric Tonnes,10000.0,Rs./Quintal,Moong,2024-03-04
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),05-03-2024,3.8,Metric Tonnes,10200.0,Rs./Quintal,Moong,2024-03-05
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),06-03-2024,4.1,Metric Tonnes,10200.0,Rs./Quintal,Moong,2024-03-06
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),07-03-2024,4.0,Metric Tonnes,10250.0,Rs./Quintal,Moong,2024-03-07
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),08-03-2024,3.8,Metric Tonnes,10000.0,Rs./Quintal,Moong,2024-03-08
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),09-03-2024,4.2,Metric Tonnes,9700.0,Rs./Quintal,Moong,2024-03-09
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),11-03-2024,4.0,Metric Tonnes,9800.0,Rs./Quintal,Moong,2024-03-11
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),12-03-2024,3.7,Metric Tonnes,9600.0,Rs./Quintal,Moong,2024-03-12
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),13-03-2024,3.9,Metric Tonnes,9400.0,Rs./Quintal,Moong,2024-03-13
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),14-03-2024,4.2,Metric Tonnes,9300.0,Rs./Quintal,Moong,2024-03-14
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),15-03-2024,3.9,Metric Tonnes,9350.0,Rs./Quintal,Moong,2024-03-15
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),16-03-2024,4.1,Metric Tonnes,9400.0,Rs./Quintal,Moong,2024-03-16
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),18-03-2024,3.9,Metric Tonnes,9300.0,Rs./Quintal,Moong,2024-03-18
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),19-03-2024,3.6,Metric Tonnes,9200.0,Rs./Quintal,Moong,2024-03-19
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),20-03-2024,3.9,Metric Tonnes,9300.0,Rs./Quintal,Moong,2024-03-20
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),21-03-2024,3.7,Metric Tonnes,9300.0,Rs./Quintal,Moong,2024-03-21
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),22-03-2024,4.2,Metric Tonnes,9400.0,Rs./Quintal,Moong,2024-03-22
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),23-03-2024,3.8,Metric Tonnes,9200.0,Rs./Quintal,Moong,2024-03-23
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),25-03-2024,4.2,Metric Tonnes,9300.0,Rs./Quintal,Moong,2024-03-25
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),26-03-2024,4.3,Metric Tonnes,9150.0,Rs./Quintal,Moong,2024-03-26
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),27-03-2024,4.1,Metric Tonnes,9350.0,Rs./Quintal,Moong,2024-03-27
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),28-03-2024,4.0,Metric Tonnes,9350.0,Rs./Quintal,Moong,2024-03-28
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),29-03-2024,4.4,Metric Tonnes,9150.0,Rs./Quintal,Moong,2024-03-29
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),30-03-2024,4.2,Metric Tonnes,9250.0,Rs./Quintal,Moong,2024-03-30
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),01-04-2024,4.2,Metric Tonnes,9234.52,Rs./Quintal,Moong,2024-04-01
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),02-04-2024,4.2,Metric Tonnes,9300.0,Rs./Quintal,Moong,2024-04-02
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),03-04-2024,4.0,Metric Tonnes,9500.0,Rs./Quintal,Moong,2024-04-03
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),04-04-2024,4.3,Metric Tonnes,9400.0,Rs./Quintal,Moong,2024-04-04
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),05-04-2024,4.4,Metric Tonnes,9550.0,Rs./Quintal,Moong,2024-04-05
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),06-04-2024,4.3,Metric Tonnes,9700.0,Rs./Quintal,Moong,2024-04-06
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),08-04-2024,4.0,Metric Tonnes,9600.0,Rs./Quintal,Moong,2024-04-08
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),09-04-2024,4.2,Metric Tonnes,9700.0,Rs./Quintal,Moong,2024-04-09
Maharashtra,Pune,Pulses,Green Gram(Moong)(Whole),13-04-2024,3.9,Metric Tonnes,9850.0,Rs./Quintal,Moong,2024-04-13
