State/UT,District,Commodity Group,Commodity,Date,Arrival Quantity,Arrival Unit,Modal Price,Price Unit
Maharashtra,Pune,Vegetables,Tomato,22-10-2023,421.0,Metric Tonnes,620.43,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,23-10-2023,874.0,Metric Tonnes,2663.04,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,23-10-2023,249.0,Metric Tonnes,650.2,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,24-10-2023,2819.0,Metric Tonnes,3457.92,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,24-10-2023,328.0,Metric Tonnes,680.95,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,25-10-2023,4.0,Metric Tonnes,2500.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,25-10-2023,140.0,Metric Tonnes,703.57,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,26-10-2023,2769.0,Metric Tonnes,4771.98,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,26-10-2023,1862.0,Metric Tonnes,623.98,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,27-10-2023,2804.0,Metric Tonnes,4631.47,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,27-10-2023,543.0,Metric Tonnes,651.38,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,28-10-2023,189.0,Metric Tonnes,3501.59,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,28-10-2023,145.0,Metric Tonnes,672.41,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,29-10-2023,6795.0,Metric Tonnes,4526.18,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,29-10-2023,578.0,Metric Tonnes,771.63,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,30-10-2023,1238.0,Metric Tonnes,4146.61,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,30-10-2023,333.0,Metric Tonnes,866.22,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,31-10-2023,2599.0,Metric Tonnes,4280.93,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,31-10-2023,358.0,Metric Tonnes,813.83,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,01-11-2023,1259.0,Metric Tonnes,2500.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,01-11-2023,90.0,Metric Tonnes,995.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-11-2023,3810.0,Metric Tonnes,4062.52,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,02-11-2023,474.0,Metric Tonnes,910.81,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,03-11-2023,1747.0,Metric Tonnes,3554.36,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,03-11-2023,362.0,Metric Tonnes,839.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,04-11-2023,83.0,Metric Tonnes,3031.33,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,04-11-2023,114.0,Metric Tonnes,977.63,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,06-11-2023,824.0,Metric Tonnes,2870.51,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,06-11-2023,326.0,Metric Tonnes,1079.35,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,07-11-2023,1849.0,Metric Tonnes,3355.87,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,07-11-2023,340.0,Metric Tonnes,979.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,08-11-2023,886.0,Metric Tonnes,3738.26,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,08-11-2023,268.0,Metric Tonnes,1079.1,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,09-11-2023,1674.0,Metric Tonnes,4001.37,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,09-11-2023,336.0,Metric Tonnes,1071.43,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,10-11-2023,2454.0,Metric Tonnes,3563.51,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,10-11-2023,443.0,Metric Tonnes,1089.95,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,11-11-2023,139.0,Metric Tonnes,3212.23,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,11-11-2023,180.0,Metric Tonnes,1376.39,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,12-11-2023,1880.0,Metric Tonnes,3796.47,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,12-11-2023,226.0,Metric Tonnes,1253.76,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,13-11-2023,479.0,Metric Tonnes,3419.31,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,13-11-2023,143.0,Metric Tonnes,1656.64,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,14-11-2023,1032.0,Metric Tonnes,3285.85,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,14-11-2023,312.0,Metric Tonnes,1575.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,15-11-2023,81.0,Metric Tonnes,3114.2,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,15-11-2023,117.0,Metric Tonnes,2084.19,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,16-11-2023,2854.0,Metric Tonnes,3535.63,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,16-11-2023,327.0,Metric Tonnes,1903.52,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,17-11-2023,1671.0,Metric Tonnes,3499.28,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,17-11-2023,397.0,Metric Tonnes,1939.17,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,18-11-2023,154.0,Metric Tonnes,3219.81,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,18-11-2023,190.0,Metric Tonnes,1980.53,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,19-11-2023,1622.0,Metric Tonnes,3183.31,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,19-11-2023,420.0,Metric Tonnes,1969.4,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,20-11-2023,1168.0,Metric Tonnes,3384.33,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,20-11-2023,253.0,Metric Tonnes,1854.94,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,21-11-2023,2350.0,Metric Tonnes,3310.15,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,21-11-2023,344.0,Metric Tonnes,1905.52,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,22-11-2023,1657.0,Metric Tonnes,3362.49,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,22-11-2023,272.0,Metric Tonnes,2170.04,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,23-11-2023,2886.0,Metric Tonnes,2984.22,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,23-11-2023,364.0,Metric Tonnes,2018.68,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,24-11-2023,2125.0,Metric Tonnes,2933.95,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,24-11-2023,405.0,Metric Tonnes,2087.53,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,25-11-2023,213.0,Metric Tonnes,2838.73,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,25-11-2023,176.0,Metric Tonnes,2150.28,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,26-11-2023,3158.0,Metric Tonnes,2971.93,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,26-11-2023,420.0,Metric Tonnes,1791.79,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,27-11-2023,808.0,Metric Tonnes,2952.97,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,27-11-2023,246.0,Metric Tonnes,2143.29,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,28-11-2023,1363.0,Metric Tonnes,3495.82,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,28-11-2023,321.0,Metric Tonnes,2248.6,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,29-11-2023,908.0,Metric Tonnes,3695.21,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,29-11-2023,263.0,Metric Tonnes,2176.62,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,30-11-2023,2278.0,Metric Tonnes,3504.13,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,30-11-2023,313.0,Metric Tonnes,1977.16,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-12-2023,157.0,Metric Tonnes,3114.65,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,02-12-2023,25.0,Metric Tonnes,2500.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,03-12-2023,75.0,Metric Tonnes,2153.33,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,04-12-2023,913.0,Metric Tonnes,3464.68,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,04-12-2023,316.0,Metric Tonnes,2223.1,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,05-12-2023,1817.0,Metric Tonnes,3584.01,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,05-12-2023,345.0,Metric Tonnes,2008.7,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,06-12-2023,1205.0,Metric Tonnes,3483.73,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,06-12-2023,331.0,Metric Tonnes,1880.97,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,07-12-2023,1887.0,Metric Tonnes,3624.46,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,07-12-2023,386.0,Metric Tonnes,1774.48,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,08-12-2023,1816.0,Metric Tonnes,2810.79,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,08-12-2023,509.0,Metric Tonnes,1682.61,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,09-12-2023,135.0,Metric Tonnes,2750.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,09-12-2023,141.0,Metric Tonnes,1769.86,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,10-12-2023,3079.0,Metric Tonnes,3145.44,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,10-12-2023,541.0,Metric Tonnes,1753.14,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,11-12-2023,1224.0,Metric Tonnes,2973.53,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,11-12-2023,336.0,Metric Tonnes,1665.77,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,12-12-2023,2536.0,Metric Tonnes,2474.96,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,12-12-2023,364.0,Metric Tonnes,1536.81,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,13-12-2023,1970.0,Metric Tonnes,2830.2,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,13-12-2023,322.0,Metric Tonnes,1472.67,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,14-12-2023,1061.0,Metric Tonnes,2107.4,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,14-12-2023,165.0,Metric Tonnes,1717.58,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,15-12-2023,3720.0,Metric Tonnes,2251.88,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,15-12-2023,458.0,Metric Tonnes,1572.05,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,16-12-2023,623.0,Metric Tonnes,2253.61,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,16-12-2023,157.0,Metric Tonnes,1636.62,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,17-12-2023,5414.0,Metric Tonnes,1996.73,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,17-12-2023,505.0,Metric Tonnes,1465.05,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,18-12-2023,1601.0,Metric Tonnes,1990.22,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,18-12-2023,297.0,Metric Tonnes,1615.49,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,19-12-2023,3693.0,Metric Tonnes,1918.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,19-12-2023,365.0,Metric Tonnes,1537.26,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,20-12-2023,1782.0,Metric Tonnes,1963.08,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,20-12-2023,257.0,Metric Tonnes,1619.07,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,21-12-2023,1999.0,Metric Tonnes,1948.45,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,21-12-2023,336.0,Metric Tonnes,1431.85,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,22-12-2023,2805.0,Metric Tonnes,1946.61,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,22-12-2023,346.0,Metric Tonnes,1535.4,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,23-12-2023,105.0,Metric Tonnes,1511.43,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,23-12-2023,127.0,Metric Tonnes,1673.23,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,24-12-2023,4482.0,Metric Tonnes,1708.34,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,24-12-2023,436.0,Metric Tonnes,1412.27,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,25-12-2023,1252.0,Metric Tonnes,1592.69,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,25-12-2023,207.0,Metric Tonnes,1709.18,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,26-12-2023,3503.0,Metric Tonnes,1876.28,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,26-12-2023,200.0,Metric Tonnes,1873.5,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,27-12-2023,1611.0,Metric Tonnes,1767.29,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,27-12-2023,232.0,Metric Tonnes,1931.03,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,28-12-2023,1656.0,Metric Tonnes,1817.29,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,28-12-2023,321.0,Metric Tonnes,1993.15,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,29-12-2023,1277.0,Metric Tonnes,1961.47,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,29-12-2023,397.0,Metric Tonnes,1977.96,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,30-12-2023,605.0,Metric Tonnes,1740.08,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,30-12-2023,160.0,Metric Tonnes,2142.5,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,31-12-2023,3040.0,Metric Tonnes,1875.39,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,31-12-2023,466.0,Metric Tonnes,1772.42,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,01-01-2024,872.0,Metric Tonnes,1664.22,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,01-01-2024,250.0,Metric Tonnes,1794.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-01-2024,2503.0,Metric Tonnes,2077.75,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,02-01-2024,241.0,Metric Tonnes,2280.29,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,03-01-2024,2029.0,Metric Tonnes,1924.69,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,03-01-2024,314.0,Metric Tonnes,1987.26,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,04-01-2024,2456.0,Metric Tonnes,2020.48,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,04-01-2024,367.0,Metric Tonnes,1899.05,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,05-01-2024,3030.0,Metric Tonnes,1927.99,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,05-01-2024,408.0,Metric Tonnes,1798.04,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,06-01-2024,946.0,Metric Tonnes,1748.84,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,06-01-2024,187.0,Metric Tonnes,1779.14,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,07-01-2024,4674.0,Metric Tonnes,1765.03,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,07-01-2024,499.0,Metric Tonnes,1711.82,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,08-01-2024,1413.0,Metric Tonnes,1445.4,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,08-01-2024,295.0,Metric Tonnes,1508.81,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,09-01-2024,3855.0,Metric Tonnes,1754.47,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,09-01-2024,321.0,Metric Tonnes,1294.55,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,10-01-2024,1214.0,Metric Tonnes,1481.8,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,10-01-2024,243.0,Metric Tonnes,1530.25,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,11-01-2024,2296.0,Metric Tonnes,1520.75,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,11-01-2024,365.0,Metric Tonnes,1449.32,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,12-01-2024,1645.0,Metric Tonnes,1964.86,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,12-01-2024,340.0,Metric Tonnes,1510.44,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,13-01-2024,103.0,Metric Tonnes,1455.83,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,13-01-2024,199.0,Metric Tonnes,1478.64,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,14-01-2024,3614.0,Metric Tonnes,1515.48,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,14-01-2024,428.0,Metric Tonnes,1499.77,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,15-01-2024,1291.0,Metric Tonnes,1390.36,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,15-01-2024,195.0,Metric Tonnes,1433.59,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,16-01-2024,3164.0,Metric Tonnes,1683.58,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,16-01-2024,316.0,Metric Tonnes,1711.87,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,17-01-2024,1338.0,Metric Tonnes,1321.64,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,17-01-2024,236.0,Metric Tonnes,1711.86,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,18-01-2024,2940.0,Metric Tonnes,1555.82,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,18-01-2024,336.0,Metric Tonnes,1675.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,19-01-2024,3576.0,Metric Tonnes,1555.62,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,19-01-2024,299.0,Metric Tonnes,1753.68,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,20-01-2024,149.0,Metric Tonnes,1263.09,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,20-01-2024,140.0,Metric Tonnes,1556.43,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,21-01-2024,5949.0,Metric Tonnes,1370.14,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,21-01-2024,415.0,Metric Tonnes,1787.59,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,22-01-2024,1255.0,Metric Tonnes,1106.85,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,22-01-2024,265.0,Metric Tonnes,1846.98,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,23-01-2024,3655.0,Metric Tonnes,1267.27,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,23-01-2024,285.0,Metric Tonnes,1802.63,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,24-01-2024,2159.0,Metric Tonnes,1222.26,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,24-01-2024,337.0,Metric Tonnes,1806.97,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,25-01-2024,2970.0,Metric Tonnes,1166.1,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,25-01-2024,439.0,Metric Tonnes,1926.2,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,26-01-2024,1279.0,Metric Tonnes,1100.23,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,26-01-2024,47.0,Metric Tonnes,1989.36,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,27-01-2024,653.0,Metric Tonnes,966.46,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,27-01-2024,174.0,Metric Tonnes,2277.3,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,28-01-2024,2901.0,Metric Tonnes,1000.17,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,28-01-2024,442.0,Metric Tonnes,2189.03,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,29-01-2024,1501.0,Metric Tonnes,915.49,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,29-01-2024,318.0,Metric Tonnes,2405.82,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,30-01-2024,2569.0,Metric Tonnes,1132.99,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,30-01-2024,338.0,Metric Tonnes,2000.89,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,31-01-2024,1324.0,Metric Tonnes,1103.51,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,31-01-2024,261.0,Metric Tonnes,1893.1,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,01-02-2024,2602.0,Metric Tonnes,1247.72,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,01-02-2024,323.0,Metric Tonnes,1927.4,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,02-02-2024,2608.0,Metric Tonnes,1240.49,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,02-02-2024,332.0,Metric Tonnes,2405.42,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,03-02-2024,553.0,Metric Tonnes,1240.96,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,03-02-2024,156.0,Metric Tonnes,2699.04,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,04-02-2024,3848.0,Metric Tonnes,1293.24,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,04-02-2024,490.0,Metric Tonnes,2521.73,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,05-02-2024,1308.0,Metric Tonnes,1172.36,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,05-02-2024,281.0,Metric Tonnes,2405.69,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,06-02-2024,3826.0,Metric Tonnes,1325.33,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,06-02-2024,314.0,Metric Tonnes,2339.33,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,07-02-2024,1836.0,Metric Tonnes,1125.3,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,07-02-2024,253.0,Metric Tonnes,2266.6,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,08-02-2024,2903.0,Metric Tonnes,1262.87,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,08-02-2024,360.0,Metric Tonnes,1963.89,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,09-02-2024,2771.0,Metric Tonnes,1259.89,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,09-02-2024,408.0,Metric Tonnes,2039.58,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,10-02-2024,795.0,Metric Tonnes,968.24,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,10-02-2024,282.0,Metric Tonnes,2140.07,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,11-02-2024,4384.0,Metric Tonnes,1326.82,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,11-02-2024,474.0,Metric Tonnes,1981.22,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,12-02-2024,1162.0,Metric Tonnes,1024.53,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,12-02-2024,264.0,Metric Tonnes,1932.58,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,13-02-2024,3154.0,Metric Tonnes,1283.8,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,13-02-2024,417.0,Metric Tonnes,1842.21,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,14-02-2024,1053.0,Metric Tonnes,1049.0,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,14-02-2024,325.0,Metric Tonnes,1944.77,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,15-02-2024,2981.0,Metric Tonnes,1159.51,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,15-02-2024,424.0,Metric Tonnes,1853.3,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,16-02-2024,2782.0,Metric Tonnes,1243.49,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,16-02-2024,426.0,Metric Tonnes,1632.16,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,17-02-2024,817.0,Metric Tonnes,1122.71,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,17-02-2024,143.0,Metric Tonnes,1446.5,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,18-02-2024,3354.0,Metric Tonnes,1268.68,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,18-02-2024,374.0,Metric Tonnes,1538.24,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,19-02-2024,917.0,Metric Tonnes,1195.97,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,19-02-2024,314.0,Metric Tonnes,1545.06,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,20-02-2024,1826.0,Metric Tonnes,1689.26,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,20-02-2024,421.0,Metric Tonnes,1532.3,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,21-02-2024,1351.0,Metric Tonnes,1307.99,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,21-02-2024,281.0,Metric Tonnes,1620.28,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,22-02-2024,3674.0,Metric Tonnes,1391.94,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,22-02-2024,417.0,Metric Tonnes,1566.67,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,23-02-2024,1703.0,Metric Tonnes,1105.9,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,23-02-2024,367.0,Metric Tonnes,1465.94,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,24-02-2024,2224.0,Metric Tonnes,1596.49,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,24-02-2024,193.0,Metric Tonnes,1478.76,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,25-02-2024,4471.0,Metric Tonnes,1820.93,Rs./Quintal
Maharashtra,Pune,Vegetables,Tomato,25-02-2024,500.0,Metric Tonnes,1552.8,Rs./Quintal
Maharashtra,Pune,Vegetables,Onion,26-02-2024,58.0,Metric Tonnes,1230.17,Rs./Quintal
